GEOID,tract_name,county,population,median_household_income,poverty_rate,renter_rate,no_vehicle_rate,multifamily_share,rent_burdened_share,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,doe_lead_energy_burden,doe_lead_electricity_energy_burden,doe_lead_gas_energy_burden,doe_lead_other_energy_burden,doe_lead_avg_annual_energy_cost,doe_lead_electricity_annual_energy_cost,doe_lead_gas_annual_energy_cost,doe_lead_other_annual_energy_cost,doe_lead_total_households,doe_lead_household_income,public_ev_station_count,public_dc_fast_station_count,public_dc_fast_port_count,nearest_public_ev_station_miles,solar_proxy_municipality,municipal_solar_project_count,municipal_residential_solar_project_count,municipal_solar_capacity_dc_mw,doe_lead_join_status
25009264100,Census Tract 2641,Essex,6777.0,141487.0,0.0320047414431767,0.0966275104206138,0.0075786282682834,0.1712104689203925,0.4588235294117647,0.0709,0.1563,0.3434,0.0506,0.0791,3,1,1,1,4378,2054,1451,873,2613,172105,5,0,0,0.873,GROVELAND,15,13,3.768552,joined
25009210900,Census Tract 2109,Essex,4115.0,82299.0,0.090818858560794,0.4865900383141762,0.1466885604816639,0.4705882352941176,0.3374578177727784,0.7282,0.7363,0.9052,0.2648,0.4576,3,1,1,1,3421,1153,1328,940,1807,126213,0,0,0,0.59,PEABODY,31,26,1.313219,joined
25009208101,Census Tract 2081.01,Essex,6027.0,103654.0,0.0746846089150546,0.2610483042137718,0.02672147995889,0.2741477272727273,0.5964566929133859,0.4658,0.7156,0.5122,0.4978,0.0835,3,1,1,1,4057,1789,1305,963,1967,121019,0,0,0,1.307,SAUGUS,931,906,9.766101,joined
25009252101,Census Tract 2521.01,Essex,3570.0,81894.0,0.097609561752988,0.3521428571428571,0.1042857142857142,0.4085714285714286,0.5273833671399595,0.6943,0.779,0.7464,0.7177,0.2869,4,2,2,1,3788,1745,1567,476,1459,94261,0,0,0,0.754,METHUEN,1661,1635,22.574887,joined
25017352700,Census Tract 3527,Middlesex,2044.0,109402.0,0.1986301369863013,0.8146341463414634,0.4380487804878049,0.9534246575342464,0.3844311377245509,0.6918,0.7257,0.3729,0.8026,0.629,2,1,1,0,2057,1128,919,10,947,100595,1,0,0,0.151,CAMBRIDGE,881,803,10.190912,joined
25017353800,Census Tract 3538,Middlesex,4490.0,137833.0,0.0923740354062641,0.6171403962101637,0.4547803617571059,0.9254317111459968,0.2721563154221912,0.3089,0.15,0.0345,0.7464,0.8788,1,1,0,0,1626,1058,559,9,2315,153436,0,0,0,0.183,CAMBRIDGE,881,803,10.190912,joined
25017354400,Census Tract 3544,Middlesex,1924.0,176705.0,0.0693069306930693,0.3550724637681159,0.0543478260869565,0.7851239669421488,0.3537414965986394,0.0471,0.1513,0.0728,0.4553,0.0942,1,1,1,0,2914,1486,1193,235,757,234346,0,0,0,0.262,CAMBRIDGE,881,803,10.190912,joined
25017342202,Census Tract 3422.02,Middlesex,4258.0,80641.0,0.0648191639267261,0.3624511082138201,0.1825293350717079,0.4791277258566978,0.6061151079136691,0.8098,0.8343,0.801,0.9076,0.5474,3,2,1,0,3748,1812,1580,356,1513,107337,0,0,0,0.536,EVERETT,716,695,16.963893,joined
25017341400,Census Tract 3414,Middlesex,6908.0,99402.0,0.0902266705916985,0.4716599190283401,0.1141700404858299,0.5953886203049461,0.592274678111588,0.7652,0.7395,0.4306,0.8645,0.8255,3,2,1,0,3139,1671,1247,221,2448,109160,0,0,0,0.33,MALDEN,871,849,7.8276319999999995,joined
25017341800,Census Tract 3418,Middlesex,6256.0,67964.0,0.1237212276214833,0.7559692432213678,0.2011331444759206,0.7332851463679074,0.5813704496788008,0.9699,0.9699,0.8751,0.9063,0.9253,4,2,2,0,3231,1717,1214,300,2755,76506,4,1,6,0.141,MALDEN,871,849,7.8276319999999995,joined
25017339600,Census Tract 3396,Middlesex,5431.0,150074.0,0.0762290554225741,0.6430185268865793,0.1604157252598282,0.7670700086430423,0.2839072382290935,0.398,0.6033,0.0552,0.6708,0.4834,2,1,1,0,3372,1408,1476,488,2400,169211,2,0,0,0.141,MEDFORD,902,867,8.082967,joined
25017336402,Census Tract 3364.02,Middlesex,5070.0,104327.0,0.0311182493475205,0.432378079436903,0.2026143790849673,0.6361468764902242,0.6267441860465116,0.7589,0.5374,0.7583,0.6052,0.9121,2,1,1,0,3184,1634,1136,414,2120,136562,5,0,0,0.201,MELROSE,523,500,4.32162,joined
25017373800,Census Tract 3738,Middlesex,6367.0,163940.0,0.0778357854769814,0.2729850141757797,0.0931551235317942,0.478968253968254,0.5623145400593472,0.3327,0.005,0.5574,0.5403,0.693,2,1,1,0,4201,2082,1716,403,2418,258466,0,0,0,0.562,NEWTON,1445,1369,21.226114000000003,joined
25017338300,Census Tract 3383,Middlesex,3459.0,205040.0,0.0382705229330996,0.2873239436619718,0.152112676056338,0.3602991162474507,0.5416666666666666,0.538,0.4099,0.6849,0.2867,0.5907,1,1,1,0,3951,1947,1436,568,1315,280002,2,2,4,0.606,WINCHESTER,441,427,4.1942330000000005,joined
25017383800,Census Tract 3838,Middlesex,5960.0,144427.0,0.0643842616249361,0.1887360275150472,0.0081685296646603,0.1783614268914151,0.4601366742596811,0.1664,0.1864,0.1839,0.544,0.2109,2,1,1,1,4399,2131,1014,1254,2597,177494,0,0,0,0.577,FRAMINGHAM,1991,1886,38.134805,joined
25017383102,Census Tract 3831.02,Middlesex,5300.0,56638.0,0.2809433962264151,0.8625146886016452,0.2044653349001175,0.6890625,0.5422343324250681,0.9862,0.99,0.9328,0.9538,0.9291,4,3,1,0,2535,1729,652,154,1786,66068,3,0,0,0.124,FRAMINGHAM,1991,1886,38.134805,joined
25009252400,Census Tract 2524,Essex,4752.0,83646.0,0.155513468013468,0.570670205706702,0.1307232913072329,0.6576121288692356,0.5941860465116279,0.8701,0.9504,0.8004,0.8882,0.5618,4,2,2,0,3842,1873,1716,253,1536,87179,5,1,6,0.229,METHUEN,1661,1635,22.574887,joined
25009253202,Census Tract 2532.02,Essex,7616.0,80880.0,0.2389470622454915,0.436412833397758,0.0297642056436026,0.5938517179023508,0.5518157661647476,0.779,0.6937,0.6397,0.6152,0.8757,2,1,1,0,3060,1961,950,149,2691,133649,0,0,0,0.872,NORTH ANDOVER,495,457,12.527313,joined
25009210600,Census Tract 2106,Essex,5039.0,96908.0,0.077594760865251,0.3458110516934046,0.0445632798573975,0.3486394557823129,0.520618556701031,0.6955,0.715,0.8512,0.4354,0.3898,3,1,1,1,3563,1148,1066,1349,1775,125566,0,0,0,1.163,PEABODY,31,26,1.313219,joined
25017331200,Census Tract 3312,Middlesex,5637.0,160119.0,0.0228408279800142,0.0825545171339563,0.0394600207684319,0.0712830957230142,0.5849056603773585,0.0402,0.0898,0.2009,0.1337,0.0797,2,1,0,1,4695,1981,717,1997,1936,201435,0,0,0,1.874,WILMINGTON,54,44,7.6118999999999994,joined
25017318200,Census Tract 3182,Middlesex,4980.0,162321.0,0.0449799196787148,0.1712364200724263,0.0046559751681324,0.159838138593829,0.6616314199395771,0.103,0.0427,0.2599,0.6334,0.1532,2,1,1,0,4248,2185,1434,629,1858,179798,0,0,0,1.293,WESTFORD,598,572,11.626042,joined
25017316202,Census Tract 3162.02,Middlesex,3699.0,109868.0,0.041632873749662,0.0370650529500756,0.059001512859304,0.0060514372163388,0.3265306122448979,0.231,0.4357,0.3999,0.5434,0.0414,3,1,1,1,4355,2173,1296,886,1327,166916,0,0,0,1.54,BILLERICA,1051,1015,28.144817,joined
25017362100,Census Tract 3621,Middlesex,5239.0,250001.0,0.015270089711777,0.0636261261261261,0.0084459459459459,0.0609418282548476,0.7699115044247787,0.0358,0.0226,0.4809,0.3354,0.0207,2,1,0,1,5645,2711,1102,1832,1795,270801,3,0,0,0.537,CARLISLE,234,229,3.036791,joined
25017324102,Census Tract 3241.02,Middlesex,4603.0,167422.0,0.0764705882352941,0.1859756097560975,0.0402439024390243,0.1549463647199046,0.3508196721311475,0.381,0.2724,0.3578,0.2386,0.5951,2,1,0,1,4766,1504,1075,2187,1523,236672,2,2,14,0.58,LITTLETON,45,38,6.951957,joined
25017311200,Census Tract 3112,Middlesex,3198.0,46250.0,0.2521246458923513,0.7737752161383286,0.2874639769452449,0.7594339622641509,0.5484171322160148,0.877,0.9165,0.791,0.9407,0.6704,4,2,2,0,2251,1261,973,17,1431,63472,0,0,0,0.414,LOWELL,1560,1490,17.496131000000002,joined
25017312200,Census Tract 3122,Middlesex,5073.0,84853.0,0.1390873015873016,0.3730425055928412,0.0413870246085011,0.4152139461172742,0.5262368815592204,0.7119,0.5537,0.8707,0.7645,0.5568,4,2,1,0,3507,1973,1385,149,1843,92680,1,1,4,0.455,LOWELL,1560,1490,17.496131000000002,joined
25017311700,Census Tract 3117,Middlesex,5051.0,96250.0,0.1708350141185962,0.4664615384615385,0.123076923076923,0.5577380952380953,0.5290237467018469,0.7997,0.8481,0.6673,0.9244,0.5669,4,2,1,0,3706,2176,1394,136,1602,102095,0,0,0,0.84,LOWELL,1560,1490,17.496131000000002,joined
25025010204,Census Tract 102.04,Suffolk,3173.0,41745.0,0.3995771670190274,0.9272349272349272,0.4979209979209979,0.9968228752978554,0.5751121076233184,0.7527,0.8537,0.0395,0.7133,0.9856,1,1,0,0,1103,834,264,5,1048,77932,0,0,0,0.186,BOSTON,4471,4197,71.531141,joined
25025010600,Census Tract 106,Suffolk,3294.0,118710.0,0.1023041474654377,0.7790811339198436,0.4560117302052786,0.9864815491413956,0.4912170639899623,0.4193,0.3503,0.0929,0.6402,0.7357,1,1,0,0,1475,1234,233,8,2081,163839,13,1,8,0.091,BOSTON,4471,4197,71.531141,joined
25025040200,Census Tract 402,Suffolk,1670.0,85438.0,0.3017964071856287,0.5057096247960848,0.3148450244698205,0.8511560693641619,0.4935483870967742,0.752,0.7131,0.7803,0.7995,0.5449,1,1,0,0,2622,1674,840,108,644,209607,0,0,0,0.247,BOSTON,4471,4197,71.531141,joined
25025110401,Census Tract 1104.01,Suffolk,3600.0,110904.0,0.1014170602945262,0.3913669064748201,0.1532374100719424,0.6428571428571429,0.4558823529411764,0.7665,0.7866,0.865,0.8782,0.354,2,1,1,0,3103,1527,1335,241,1418,139106,0,0,0,0.263,BOSTON,4471,4197,71.531141,joined
25025120700,Census Tract 1207,Suffolk,2050.0,161818.0,0.053170731707317,0.4845132743362831,0.204646017699115,0.96,0.3127853881278539,0.6158,0.2599,0.6773,0.7146,0.8299,2,1,1,0,2489,1312,791,386,943,150066,0,0,0,0.18,BOSTON,4471,4197,71.531141,joined
25025140400,Census Tract 1404,Suffolk,8378.0,110794.0,0.1050370016710432,0.28125,0.1800130208333333,0.4494773519163763,0.5046296296296297,0.8305,0.8148,0.8123,0.9756,0.6529,3,1,1,0,3258,1621,1290,347,3177,127523,0,0,0,0.36,BOSTON,4471,4197,71.531141,joined
25025160601,Census Tract 1606.01,Suffolk,4901.0,100917.0,0.0531825795644891,0.7616316124920331,0.1548757170172084,0.924422236102436,0.5464435146443515,0.9027,0.8562,0.5913,0.9275,0.9642,2,1,1,0,2517,1512,926,79,1600,101413,0,0,0,0.627,CHELSEA,256,237,8.125049999999991,joined
25025050500,Census Tract 505,Suffolk,1893.0,103571.0,0.1584786053882725,0.6584158415841584,0.2465346534653465,0.9820923656927428,0.5067669172932331,0.6899,0.8726,0.0615,0.8795,0.7188,1,1,0,0,1808,1242,563,3,994,147996,1,1,6,0.178,BOSTON,4471,4197,71.531141,joined
25025050700,Census Tract 507,Suffolk,4180.0,83803.0,0.2270334928229665,0.8171355498721228,0.4360613810741688,0.9436374201045904,0.6017214397496088,0.8613,0.9736,0.5901,0.9275,0.624,2,1,1,0,2949,1426,1323,200,1667,123977,2,0,0,0.196,BOSTON,4471,4197,71.531141,joined
25025081200,Census Tract 812,Suffolk,3481.0,48490.0,0.3329503016374605,0.8763866877971473,0.4183835182250396,0.9111940298507464,0.4873417721518987,0.9422,0.8845,0.8952,0.96,0.8832,3,2,1,0,2191,1288,891,12,1324,75113,1,0,0,0.12,BOSTON,4471,4197,71.531141,joined
25025090300,Census Tract 903,Suffolk,3763.0,55098.0,0.1626361945256444,0.6839546191247974,0.2536466774716369,0.6903888481291269,0.5260663507109005,0.9636,0.9849,0.9648,0.97,0.6999,5,2,2,0,3574,1608,1818,148,1172,76410,0,0,0,0.427,BOSTON,4471,4197,71.531141,joined
25025091200,Census Tract 912,Suffolk,2945.0,72270.0,0.3191489361702128,0.6274664561957379,0.3314917127071823,0.9030075187969924,0.4226415094339623,0.8682,0.7684,0.8399,0.8901,0.8688,3,1,1,0,2955,1532,1350,73,1249,116119,0,0,0,0.211,BOSTON,4471,4197,71.531141,joined
25025092300,Census Tract 923,Suffolk,3816.0,58321.0,0.149895178197065,0.7158469945355191,0.375487900078064,0.8233024691358025,0.495092693565976,0.8826,0.8475,0.9297,0.9888,0.5932,4,2,2,0,4016,1751,2012,253,1217,98017,0,0,0,0.687,BOSTON,4471,4197,71.531141,joined
25025100400,Census Tract 1004,Suffolk,4896.0,122347.0,0.1409270421949698,0.5552659019812305,0.3237747653806048,0.6623436776285317,0.3953051643192488,0.9215,0.8977,0.892,0.9463,0.7966,2,1,1,0,3436,1691,1287,458,1947,158605,0,0,0,0.752,BOSTON,4471,4197,71.531141,joined
25025000704,Census Tract 7.04,Suffolk,4314.0,74948.0,0.1972519795062878,0.9371824480369516,0.4725173210161663,0.9586267605633804,0.5924100542138985,0.6642,0.7564,0.0433,0.7614,0.9416,1,1,0,0,1302,955,343,4,2122,89510,0,0,0,0.353,BOSTON,4471,4197,71.531141,joined
25025000301,Census Tract 3.01,Suffolk,2711.0,132900.0,0.1139481707317073,0.5688,0.1464,0.6740121580547113,0.2362869198312236,0.4426,0.2894,0.1532,0.6152,0.779,2,1,1,0,2649,1406,1139,104,1195,141403,0,0,0,0.515,BOSTON,4471,4197,71.531141,joined
25021417400,Census Tract 4174,Norfolk,2855.0,139886.0,0.0434325744308231,0.2074074074074074,0.0842592592592592,0.2009009009009009,0.1607142857142857,0.1099,0.1199,0.1406,0.4022,0.2367,2,1,1,0,4102,1813,1571,718,1162,165042,0,0,0,1.134,QUINCY,928,875,10.740924000000001,joined
25021418102,Census Tract 4181.02,Norfolk,3868.0,116250.0,0.0515143670722236,0.6921858500527983,0.0850052798310454,0.675730110775428,0.4172387490465293,0.7357,0.8211,0.2486,0.807,0.7288,2,1,1,0,2676,1421,878,377,1791,137186,2,1,6,0.019,QUINCY,928,875,10.740924000000001,joined
25009203301,Census Tract 2033.01,Essex,4311.0,137166.0,0.0401299002551612,0.2436245252306022,0.0412371134020618,0.334687658710005,0.33184855233853,0.0521,0.1011,0.2812,0.0369,0.0929,2,1,1,0,3867,1855,1424,588,1792,177048,2,0,0,0.247,MARBLEHEAD,46,43,0.38908800000000004,joined
25009250300,Census Tract 2503,Essex,2662.0,62917.0,0.2524417731029301,0.8602029312288614,0.1555806087936866,0.7365145228215768,0.6671035386631717,0.8851,0.9353,0.8117,0.9925,0.6196,5,3,2,0,3421,1907,1490,24,852,68488,0,0,0,0.315,LAWRENCE,1455,1384,18.827804,joined
25017368700,Census Tract 3687,Middlesex,2427.0,84890.0,0.1800576843840131,0.5832575068243858,0.1665150136487716,0.7888249794576828,0.4804992199687987,0.5562,0.5499,0.3572,0.8813,0.4551,2,1,1,0,2846,1412,1079,355,1152,135645,0,0,0,0.609,WALTHAM,989,922,18.634272,joined
25017324101,Census Tract 3241.01,Middlesex,5677.0,135147.0,0.0385307886208138,0.1464879852125693,0.0346580406654343,0.1149325206791467,0.5362776025236593,0.2448,0.4382,0.2668,0.2886,0.1419,2,1,1,1,4183,1430,1279,1474,2047,209140,9,2,2,1.081,LITTLETON,45,38,6.951957,joined
25017353102,Census Tract 3531.02,Middlesex,5848.0,71302.0,0.2636761487964989,1.0,0.6463654223968566,0.9858156028368794,0.5697445972495089,0.4972,0.5035,0.0213,0.852,0.9441,1,1,0,0,1199,1002,196,1,413,110926,84,0,0,0.226,CAMBRIDGE,881,803,10.190912,joined
25025170502,Census Tract 1705.02,Suffolk,4314.0,74967.0,0.1454290390460603,0.4186046511627907,0.1741349971639251,0.6469973890339425,0.6856368563685636,0.823,0.9253,0.8437,0.6465,0.4677,3,1,1,0,2629,1362,1030,237,1641,90837,0,0,0,1.122,,0,0,0,joined
25025981700,Census Tract 9817,Suffolk,0.0,,,,,,,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,8,0,0,0.007,BOSTON,4471,4197,71.531141,joined
25023511000,Census Tract 5110,Plymouth,2974.0,72846.0,0.2434431741761936,0.5799614643545279,0.2263969171483622,0.7033158813263525,0.3289036544850498,0.9065,0.9266,0.9209,0.9463,0.5876,5,2,2,0,3103,1414,1385,304,1145,68609,2,0,0,0.224,BROCKTON,2369,2299,29.462186000000003,joined
25009210402,Census Tract 2104.02,Essex,4256.0,103075.0,0.0708382526564344,0.235509456985967,0.0335570469798657,0.2680652680652681,0.4844559585492228,0.2605,0.4225,0.6654,0.3011,0.0352,3,1,1,2,4134,1227,695,2212,1615,130376,0,0,0,1.507,PEABODY,31,26,1.313219,joined
25017350600,Census Tract 3506,Middlesex,5144.0,153305.0,0.2378138847858198,0.7220216606498195,0.1660649819494584,0.8581497797356828,0.3475,0.1111,0.4137,0.0056,0.589,0.3315,2,1,1,0,2933,1421,1305,207,1115,160557,1,0,0,0.25,SOMERVILLE,752,707,10.104102999999999,joined
25017352600,Census Tract 3526,Middlesex,2830.0,123050.0,0.2109540636042403,0.7126715092816788,0.3204196933010492,0.8434782608695652,0.4405436013590034,0.5794,0.5116,0.3766,0.6983,0.6422,2,1,1,0,2448,1314,1121,13,1292,160589,16,0,0,0.143,CAMBRIDGE,881,803,10.190912,joined
25017342201,Census Tract 3422.01,Middlesex,5653.0,96303.0,0.1434142882467647,0.6770526315789474,0.3461052631578947,0.7538583300356153,0.5329601990049752,0.8475,0.924,0.7458,0.8813,0.5851,3,1,1,0,3259,1528,1412,319,2318,102000,0,0,0,0.655,EVERETT,716,695,16.963893,joined
25017334100,Census Tract 3341,Middlesex,7037.0,184205.0,0.0122211169532471,0.1867794004611837,0.0134511913912375,0.2972283005105762,0.1707818930041152,0.108,0.1117,0.3716,0.2711,0.1199,2,1,1,1,3714,1384,1019,1311,2551,192199,0,0,0,0.621,READING,32,32,0.226448,joined
25017383101,Census Tract 3831.01,Middlesex,4044.0,71771.0,0.1997071742313323,0.7776777677767777,0.2295229522952295,0.8220551378446115,0.5208333333333334,0.9127,0.8694,0.6441,0.8951,0.968,3,2,1,0,2593,1835,686,72,1199,76439,1,0,0,0.109,FRAMINGHAM,1991,1886,38.134805,joined
25017331102,Census Tract 3311.02,Middlesex,7252.0,184625.0,0.03033323839362,0.0843776106934001,0.0284043441938178,0.1217038539553752,0.3811881188118812,0.0552,0.0245,0.2235,0.08,0.248,2,1,0,1,4824,1886,761,2177,2387,209005,17,0,0,0.952,WILMINGTON,54,44,7.6118999999999994,joined
25017310601,Census Tract 3106.01,Middlesex,6322.0,78667.0,0.0764937623112278,0.3295019157088122,0.1336206896551724,0.4513151822796493,0.3691860465116279,0.7728,0.3867,0.963,0.639,0.838,3,2,1,0,2884,1653,1104,127,2009,87725,4,1,6,0.591,LOWELL,1560,1490,17.496131000000002,joined
25017312400,Census Tract 3124,Middlesex,2176.0,40077.0,0.1838235294117647,0.9009803921568628,0.2137254901960784,0.8709377901578459,0.515778019586507,0.9956,0.9843,0.995,0.6746,0.9831,4,2,1,0,2524,1545,934,45,967,64596,2,0,0,0.235,LOWELL,1560,1490,17.496131000000002,joined
25021417501,Census Tract 4175.01,Norfolk,5563.0,90491.0,0.117023188926838,0.4229443623830625,0.1102904972919743,0.5312084993359893,0.610011641443539,0.7043,0.72,0.6296,0.8014,0.4815,3,1,1,0,3623,1729,1394,500,2110,130227,0,0,0,0.478,QUINCY,928,875,10.740924000000001,joined
25021456200,Census Tract 4562,Norfolk,4116.0,116239.0,0.0800593031875463,0.2959251837007348,0.0521042084168336,0.325,0.5395033860045146,0.4752,0.3741,0.1632,0.7645,0.6955,3,2,1,1,4409,2094,903,1412,1498,139210,10,4,20,0.586,STOUGHTON,780,744,18.19641,joined
25021419300,Census Tract 4193,Norfolk,3955.0,105991.0,0.0543699186991869,0.315958815958816,0.092020592020592,0.438125,0.4562118126272912,0.6271,0.5756,0.7665,0.6221,0.403,2,1,1,1,3240,1193,910,1137,1532,156172,0,0,0,0.595,BRAINTREE,30,20,6.382543,joined
25021400900,Census Tract 4009,Norfolk,4115.0,82109.0,0.152892561983471,0.6195385370643103,0.3431516936671576,0.8754562043795621,0.6045958795562599,0.6328,0.4074,0.5411,0.7039,0.8129,1,1,0,0,2020,1256,657,107,1936,142411,0,0,0,0.182,BROOKLINE,294,277,3.542596,joined
25025061204,Census Tract 612.04,Suffolk,864.0,171365.0,0.0648148148148148,0.6821192052980133,0.466887417218543,1.0,0.3276699029126214,0.0433,0.0107,0.0163,0.1555,0.7414,1,1,0,0,2372,1422,950,0,612,241135,12,0,0,0.166,BOSTON,4471,4197,71.531141,joined
25025070802,Census Tract 708.02,Suffolk,2235.0,98250.0,0.0993288590604026,0.7205987170349252,0.4490377761938702,0.9183400267737616,0.5321463897131553,0.7395,0.6083,0.6585,0.6802,0.8406,1,1,0,0,1758,1297,376,85,1487,144014,0,0,0,0.258,BOSTON,4471,4197,71.531141,joined
25009260301,Census Tract 2603.01,Essex,4600.0,90417.0,0.1048812664907651,0.271062271062271,0.0491889063317634,0.3242966751918159,0.5501930501930502,0.4206,0.3396,0.4821,0.4079,0.4595,3,2,1,0,3858,1899,1511,448,1824,118382,0,0,0,1.345,HAVERHILL,1112,1071,29.966203999999998,joined
25009250700,Census Tract 2507,Essex,5425.0,58433.0,0.1491244239631336,0.79491833030853,0.205686630369026,0.8220238095238095,0.7488584474885844,0.8876,0.9561,0.8475,0.9775,0.5254,5,2,3,0,3798,1724,1992,82,1662,74073,1,0,0,0.498,LAWRENCE,1455,1384,18.827804,joined
25009251200,Census Tract 2512,Essex,1614.0,31094.0,0.2779171894604768,0.9615384615384616,0.4177718832891247,1.0,0.6,0.9718,0.9749,0.9303,0.995,0.8468,7,4,3,0,2212,1245,961,6,725,34003,0,0,0,0.26,LAWRENCE,1455,1384,18.827804,joined
25009206900,Census Tract 2069,Essex,5102.0,26519.0,0.2784181240063593,0.8778939507094847,0.3689320388349514,0.987235594456601,0.5720969800085071,0.9881,0.946,0.9944,0.8757,0.9328,4,3,1,0,1527,1111,383,33,2567,41200,2,0,0,0.106,LYNN,2005,1957,16.419473999999997,joined
25009204102,Census Tract 2041.02,Essex,5206.0,88102.0,0.1328855840729191,0.3080637373249638,0.061323032351521,0.5039224734656207,0.512539184952978,0.5964,0.3641,0.678,0.5503,0.7194,3,2,0,0,3399,2173,612,614,1989,131767,3,0,0,0.61,SALEM,864,811,9.384780999999998,joined
25009268400,Census Tract 2684,Essex,4593.0,128224.0,0.0268367795864496,0.2221691352126134,0.073100812231247,0.2543933054393305,0.243010752688172,0.2141,0.2932,0.3697,0.148,0.2078,2,1,1,0,3944,1838,1646,460,1969,182519,1,0,0,0.74,,0,0,0,joined
25025010103,Census Tract 101.03,Suffolk,3880.0,,0.2722419928825623,0.7916666666666666,0.5565476190476191,0.9210526315789472,0.7481203007518797,0.6397,0.7665,0.01,0.7745,0.9755,1,1,0,0,1141,937,199,5,374,105384,0,0,0,0.2,BOSTON,4471,4197,71.531141,joined
25025110301,Census Tract 1103.01,Suffolk,2654.0,116858.0,0.0575019040365575,0.2702980472764645,0.1223021582733813,0.5025176233635448,0.376425855513308,0.6811,0.5066,0.8198,0.8395,0.5468,2,1,1,0,3495,1610,1381,504,980,145759,0,0,0,0.547,BOSTON,4471,4197,71.531141,joined
25025040801,Census Tract 408.01,Suffolk,3872.0,105580.0,0.1303784344219803,0.5729827742520399,0.1477787851314596,0.9118143459915612,0.3995253164556962,0.7941,0.6478,0.7972,0.7414,0.8475,1,1,0,0,1714,1467,229,18,2115,154515,3,0,0,0.102,BOSTON,4471,4197,71.531141,joined
25025061101,Census Tract 611.01,Suffolk,2585.0,27474.0,0.4718665114474195,1.0,0.5626598465473146,0.8091543832428238,0.4867860187553282,0.9353,0.9542,0.936,0.8838,0.6723,5,3,1,0,2050,1428,592,30,1171,40920,0,0,0,0.136,BOSTON,4471,4197,71.531141,joined
25025092400,Census Tract 924,Suffolk,5981.0,50758.0,0.2624979100484869,0.7858455882352942,0.4232536764705882,0.8721704394141145,0.571345029239766,0.9058,0.9755,0.924,1.0,0.4112,3,2,1,0,3081,1691,1282,108,2188,89259,0,0,0,0.613,BOSTON,4471,4197,71.531141,joined
25023505102,Census Tract 5051.02,Plymouth,5568.0,192863.0,0.0229448961156278,0.0694371383482377,0.0042083114150447,0.0432766615146831,0.6515151515151515,0.0691,0.0734,0.3672,0.1193,0.1243,3,1,1,1,5297,2401,1253,1643,1901,205806,6,0,0,0.276,SCITUATE,310,299,5.647893,joined
25023511302,Census Tract 5113.02,Plymouth,3795.0,103021.0,0.087598944591029,0.2344028520499108,0.1319073083778966,0.2313104661389621,0.2091254752851711,0.8456,0.8456,0.8701,0.9026,0.5782,4,2,1,1,3860,1910,1393,557,1126,101530,0,0,0,1.041,BROCKTON,2369,2299,29.462186000000003,joined
